service_id,date,exception_type
"757_102150","20180112","1"
"757_102150","20180113","1"
"757_102150","20180115","1"
"757_102150","20180116","1"
"757_102150","20180117","1"
"757_102150","20180118","1"
"757_102150","20180119","1"
"757_102150","20180120","1"
"757_102150","20180122","1"
"757_102150","20180123","1"
"757_102150","20180124","1"
"757_102150","20180125","1"
"757_102150","20180126","1"
"757_102150","20180127","1"
"757_102150","20180129","1"
"757_102150","20180130","1"
"757_102150","20180131","1"
"757_102150","20180201","1"
"757_102150","20180202","1"
"757_102150","20180203","1"
"757_102150","20180205","1"
"757_102150","20180206","1"
"757_102150","20180207","1"
"757_102150","20180208","1"
"757_102150","20180209","1"
"757_102150","20180210","1"
"757_102150","20180212","1"
"757_102150","20180213","1"
"757_102150","20180214","1"
"757_102150","20180215","1"
"757_102150","20180216","1"
"757_102150","20180217","1"
"757_102150","20180219","1"
"757_102150","20180220","1"
"757_102150","20180221","1"
"757_102150","20180222","1"
"757_102150","20180223","1"
"757_102150","20180224","1"
"757_102150","20180226","1"
"757_102150","20180227","1"
"757_102150","20180228","1"
"757_102150","20180301","1"
"757_102150","20180302","1"
"757_102150","20180303","1"
"757_102150","20180305","1"
"757_102150","20180306","1"
"757_102150","20180307","1"
"757_102150","20180308","1"
"757_102150","20180309","1"
"757_102150","20180310","1"
"757_102150","20180312","1"
"757_102150","20180313","1"
"757_102150","20180314","1"
"757_102150","20180315","1"
"757_102150","20180316","1"
"757_102150","20180317","1"
"757_102150","20180319","1"
"757_102150","20180320","1"
"757_102150","20180321","1"
"757_102150","20180322","1"
"757_102150","20180323","1"
"757_102150","20180324","1"
"757_102150","20180326","1"
"757_102150","20180327","1"
"757_102150","20180328","1"
"757_102150","20180329","1"
"757_102150","20180330","1"
"757_102150","20180331","1"
"757_102150","20180403","1"
"757_102150","20180404","1"
"757_102150","20180405","1"
"757_102150","20180406","1"
"757_102150","20180407","1"
"757_102150","20180409","1"
"757_102150","20180410","1"
"757_102150","20180411","1"
"757_102150","20180412","1"
"757_102150","20180413","1"
"757_102150","20180414","1"
"757_102150","20180416","1"
"757_102150","20180417","1"
"757_102150","20180418","1"
"757_102150","20180419","1"
"757_102150","20180420","1"
"757_102150","20180421","1"
"757_102150","20180423","1"
"757_102150","20180424","1"
"757_102150","20180426","1"
"757_102150","20180427","1"
"757_102150","20180428","1"
"757_102150","20180430","1"
"757_102150","20180502","1"
"757_102150","20180503","1"
"757_102150","20180504","1"
"757_102150","20180505","1"
"757_102150","20180507","1"
"757_102150","20180508","1"
"757_102150","20180509","1"
"757_102150","20180510","1"
"757_102150","20180511","1"
"757_102150","20180512","1"
"757_102150","20180514","1"
"757_102150","20180515","1"
"757_102150","20180516","1"
"757_102150","20180517","1"
"757_102150","20180518","1"
"757_102150","20180519","1"
"757_102150","20180521","1"
"757_102150","20180522","1"
"757_102150","20180523","1"
"757_102150","20180524","1"
"757_102150","20180525","1"
"757_102150","20180526","1"
"757_102150","20180528","1"
"757_102150","20180529","1"
"757_102150","20180530","1"
"757_102150","20180531","1"
"757_102150","20180601","1"
"757_102153","20170501","1"
"757_102153","20170507","1"
"757_102153","20170514","1"
"757_102153","20170521","1"
"757_102153","20170528","1"
"757_102153","20170602","1"
"757_102153","20170604","1"
"757_102153","20170611","1"
"757_102153","20170618","1"
"757_102153","20170625","1"
"757_102153","20170702","1"
"757_102153","20170709","1"
"757_102153","20170716","1"
"757_102153","20170723","1"
"757_102153","20170730","1"
"757_102153","20170806","1"
"757_102153","20170813","1"
"757_102153","20170815","1"
"757_102153","20170820","1"
"757_102153","20170827","1"
"757_102153","20170903","1"
"757_102153","20170910","1"
"757_102153","20170917","1"
"757_102153","20170924","1"
"757_102153","20171001","1"
"757_102153","20171008","1"
"757_102153","20171015","1"
"757_102153","20171022","1"
"757_102153","20171029","1"
"757_102153","20171101","1"
"757_102153","20171105","1"
"757_102153","20171112","1"
"757_102153","20171119","1"
"757_102153","20171126","1"
"757_102153","20171203","1"
"757_102153","20171208","1"
"757_102153","20171210","1"
"757_102153","20171217","1"
"757_102153","20171224","1"
"757_102153","20171225","1"
"757_102153","20171226","1"
"757_102153","20171231","1"
"757_102153","20180101","1"
"757_102153","20180106","1"
"757_102153","20180107","1"
"757_102153","20180114","1"
"757_102153","20180121","1"
"757_102153","20180128","1"
"757_102153","20180204","1"
"757_102153","20180211","1"
"757_102153","20180218","1"
"757_102153","20180225","1"
"757_102153","20180304","1"
"757_102153","20180311","1"
"757_102153","20180318","1"
"757_102153","20180325","1"
"757_102153","20180401","1"
"757_102153","20180402","1"
"757_102153","20180408","1"
"757_102153","20180415","1"
"757_102153","20180422","1"
"757_102153","20180425","1"
"757_102153","20180429","1"
"757_102153","20180501","1"
"757_102153","20180506","1"
"757_102153","20180513","1"
"757_102153","20180520","1"
"757_102153","20180527","1"
"757_102211","20170731","1"
"757_102211","20170801","1"
"757_102211","20170802","1"
"757_102211","20170803","1"
"757_102211","20170804","1"
"757_102211","20170807","1"
"757_102211","20170808","1"
"757_102211","20170809","1"
"757_102211","20170810","1"
"757_102211","20170811","1"
"757_102211","20170814","1"
"757_102211","20170816","1"
"757_102211","20170817","1"
"757_102211","20170818","1"
"757_102211","20170821","1"
"757_102211","20170822","1"
"757_102211","20170823","1"
"757_102211","20170824","1"
"757_102211","20170825","1"
"757_102212","20170502","1"
"757_102212","20170503","1"
"757_102212","20170504","1"
"757_102212","20170505","1"
"757_102212","20170508","1"
"757_102212","20170509","1"
"757_102212","20170510","1"
"757_102212","20170511","1"
"757_102212","20170512","1"
"757_102212","20170515","1"
"757_102212","20170516","1"
"757_102212","20170517","1"
"757_102212","20170518","1"
"757_102212","20170519","1"
"757_102212","20170522","1"
"757_102212","20170523","1"
"757_102212","20170524","1"
"757_102212","20170525","1"
"757_102212","20170526","1"
"757_102212","20170529","1"
"757_102212","20170530","1"
"757_102212","20170531","1"
"757_102212","20170601","1"
"757_102212","20170605","1"
"757_102212","20170606","1"
"757_102212","20170607","1"
"757_102212","20170915","1"
"757_102212","20170918","1"
"757_102212","20170919","1"
"757_102212","20170920","1"
"757_102212","20170921","1"
"757_102212","20170922","1"
"757_102212","20170925","1"
"757_102212","20170926","1"
"757_102212","20170927","1"
"757_102212","20170928","1"
"757_102212","20170929","1"
"757_102212","20171002","1"
"757_102212","20171003","1"
"757_102212","20171004","1"
"757_102212","20171005","1"
"757_102212","20171006","1"
"757_102212","20171009","1"
"757_102212","20171010","1"
"757_102212","20171011","1"
"757_102212","20171012","1"
"757_102212","20171013","1"
"757_102212","20171016","1"
"757_102212","20171017","1"
"757_102212","20171018","1"
"757_102212","20171019","1"
"757_102212","20171020","1"
"757_102212","20171023","1"
"757_102212","20171024","1"
"757_102212","20171025","1"
"757_102212","20171026","1"
"757_102212","20171027","1"
"757_102212","20171030","1"
"757_102212","20171031","1"
"757_102212","20171103","1"
"757_102212","20171106","1"
"757_102212","20171107","1"
"757_102212","20171108","1"
"757_102212","20171109","1"
"757_102212","20171110","1"
"757_102212","20171113","1"
"757_102212","20171114","1"
"757_102212","20171115","1"
"757_102212","20171116","1"
"757_102212","20171117","1"
"757_102212","20171120","1"
"757_102212","20171121","1"
"757_102212","20171122","1"
"757_102212","20171123","1"
"757_102212","20171124","1"
"757_102212","20171127","1"
"757_102212","20171128","1"
"757_102212","20171129","1"
"757_102212","20171130","1"
"757_102212","20171201","1"
"757_102212","20171204","1"
"757_102212","20171205","1"
"757_102212","20171206","1"
"757_102212","20171207","1"
"757_102212","20171211","1"
"757_102212","20171212","1"
"757_102212","20171213","1"
"757_102212","20171214","1"
"757_102212","20171215","1"
"757_102212","20171218","1"
"757_102212","20171219","1"
"757_102212","20171220","1"
"757_102212","20171221","1"
"757_102212","20171222","1"
"757_102212","20180108","1"
"757_102212","20180109","1"
"757_102212","20180110","1"
"757_102212","20180111","1"
"757_102212","20180112","1"
"757_102212","20180115","1"
"757_102212","20180116","1"
"757_102212","20180117","1"
"757_102212","20180118","1"
"757_102212","20180119","1"
"757_102212","20180122","1"
"757_102212","20180123","1"
"757_102212","20180124","1"
"757_102212","20180125","1"
"757_102212","20180126","1"
"757_102212","20180129","1"
"757_102212","20180130","1"
"757_102212","20180131","1"
"757_102212","20180201","1"
"757_102212","20180202","1"
"757_102212","20180205","1"
"757_102212","20180206","1"
"757_102212","20180207","1"
"757_102212","20180208","1"
"757_102212","20180209","1"
"757_102212","20180212","1"
"757_102212","20180213","1"
"757_102212","20180214","1"
"757_102212","20180215","1"
"757_102212","20180216","1"
"757_102212","20180219","1"
"757_102212","20180220","1"
"757_102212","20180221","1"
"757_102212","20180222","1"
"757_102212","20180223","1"
"757_102212","20180226","1"
"757_102212","20180227","1"
"757_102212","20180228","1"
"757_102212","20180301","1"
"757_102212","20180302","1"
"757_102212","20180305","1"
"757_102212","20180306","1"
"757_102212","20180307","1"
"757_102212","20180308","1"
"757_102212","20180309","1"
"757_102212","20180312","1"
"757_102212","20180313","1"
"757_102212","20180314","1"
"757_102212","20180315","1"
"757_102212","20180316","1"
"757_102212","20180319","1"
"757_102212","20180320","1"
"757_102212","20180321","1"
"757_102212","20180322","1"
"757_102212","20180323","1"
"757_102212","20180326","1"
"757_102212","20180327","1"
"757_102212","20180328","1"
"757_102212","20180404","1"
"757_102212","20180405","1"
"757_102212","20180406","1"
"757_102212","20180409","1"
"757_102212","20180410","1"
"757_102212","20180411","1"
"757_102212","20180412","1"
"757_102212","20180413","1"
"757_102212","20180416","1"
"757_102212","20180417","1"
"757_102212","20180418","1"
"757_102212","20180419","1"
"757_102212","20180420","1"
"757_102212","20180423","1"
"757_102212","20180424","1"
"757_102212","20180426","1"
"757_102212","20180427","1"
"757_102212","20180430","1"
"757_102212","20180502","1"
"757_102212","20180503","1"
"757_102212","20180504","1"
"757_102212","20180507","1"
"757_102212","20180508","1"
"757_102212","20180509","1"
"757_102212","20180510","1"
"757_102212","20180511","1"
"757_102212","20180514","1"
"757_102212","20180515","1"
"757_102212","20180516","1"
"757_102212","20180517","1"
"757_102212","20180518","1"
"757_102212","20180521","1"
"757_102212","20180522","1"
"757_102212","20180523","1"
"757_102212","20180524","1"
"757_102212","20180525","1"
"757_102212","20180528","1"
"757_102212","20180529","1"
"757_102212","20180530","1"
"757_102212","20180531","1"
"757_102212","20180601","1"
"757_102213","20170506","1"
"757_102213","20170513","1"
"757_102213","20170520","1"
"757_102213","20170527","1"
"757_102213","20170603","1"
"757_102213","20170916","1"
"757_102213","20170923","1"
"757_102213","20170930","1"
"757_102213","20171007","1"
"757_102213","20171014","1"
"757_102213","20171021","1"
"757_102213","20171028","1"
"757_102213","20171104","1"
"757_102213","20171111","1"
"757_102213","20171118","1"
"757_102213","20171125","1"
"757_102213","20171202","1"
"757_102213","20171209","1"
"757_102213","20171216","1"
"757_102213","20171223","1"
"757_102213","20171230","1"
"757_102213","20180113","1"
"757_102213","20180120","1"
"757_102213","20180127","1"
"757_102213","20180203","1"
"757_102213","20180210","1"
"757_102213","20180217","1"
"757_102213","20180224","1"
"757_102213","20180303","1"
"757_102213","20180310","1"
"757_102213","20180317","1"
"757_102213","20180324","1"
"757_102213","20180331","1"
"757_102213","20180407","1"
"757_102213","20180414","1"
"757_102213","20180421","1"
"757_102213","20180428","1"
"757_102213","20180505","1"
"757_102213","20180512","1"
"757_102213","20180519","1"
"757_102213","20180526","1"
"757_102214","20170502","1"
"757_102214","20170503","1"
"757_102214","20170504","1"
"757_102214","20170505","1"
"757_102214","20170508","1"
"757_102214","20170509","1"
"757_102214","20170510","1"
"757_102214","20170511","1"
"757_102214","20170512","1"
"757_102214","20170515","1"
"757_102214","20170516","1"
"757_102214","20170517","1"
"757_102214","20170518","1"
"757_102214","20170519","1"
"757_102214","20170522","1"
"757_102214","20170523","1"
"757_102214","20170524","1"
"757_102214","20170525","1"
"757_102214","20170526","1"
"757_102214","20170529","1"
"757_102214","20170530","1"
"757_102214","20170531","1"
"757_102214","20170601","1"
"757_102214","20170605","1"
"757_102214","20170606","1"
"757_102214","20170607","1"
"757_102214","20170915","1"
"757_102214","20170918","1"
"757_102214","20170919","1"
"757_102214","20170920","1"
"757_102214","20170921","1"
"757_102214","20170922","1"
"757_102214","20170925","1"
"757_102214","20170926","1"
"757_102214","20170927","1"
"757_102214","20170928","1"
"757_102214","20170929","1"
"757_102214","20171002","1"
"757_102214","20171003","1"
"757_102214","20171004","1"
"757_102214","20171005","1"
"757_102214","20171006","1"
"757_102214","20171009","1"
"757_102214","20171010","1"
"757_102214","20171011","1"
"757_102214","20171012","1"
"757_102214","20171013","1"
"757_102214","20171016","1"
"757_102214","20171017","1"
"757_102214","20171018","1"
"757_102214","20171019","1"
"757_102214","20171020","1"
"757_102214","20171023","1"
"757_102214","20171024","1"
"757_102214","20171025","1"
"757_102214","20171026","1"
"757_102214","20171027","1"
"757_102214","20171030","1"
"757_102214","20171031","1"
"757_102214","20171102","1"
"757_102214","20171103","1"
"757_102214","20171106","1"
"757_102214","20171107","1"
"757_102214","20171108","1"
"757_102214","20171109","1"
"757_102214","20171110","1"
"757_102214","20171113","1"
"757_102214","20171114","1"
"757_102214","20171115","1"
"757_102214","20171116","1"
"757_102214","20171117","1"
"757_102214","20171120","1"
"757_102214","20171121","1"
"757_102214","20171122","1"
"757_102214","20171123","1"
"757_102214","20171124","1"
"757_102214","20171127","1"
"757_102214","20171128","1"
"757_102214","20171129","1"
"757_102214","20171130","1"
"757_102214","20171201","1"
"757_102214","20171204","1"
"757_102214","20171205","1"
"757_102214","20171206","1"
"757_102214","20171207","1"
"757_102214","20171211","1"
"757_102214","20171212","1"
"757_102214","20171213","1"
"757_102214","20171214","1"
"757_102214","20171215","1"
"757_102214","20171218","1"
"757_102214","20171219","1"
"757_102214","20171220","1"
"757_102214","20171221","1"
"757_102214","20171222","1"
"757_102214","20171227","1"
"757_102214","20171228","1"
"757_102214","20171229","1"
"757_102214","20180102","1"
"757_102214","20180103","1"
"757_102214","20180104","1"
"757_102214","20180105","1"
"757_102214","20180108","1"
"757_102214","20180109","1"
"757_102214","20180110","1"
"757_102214","20180111","1"
"757_102214","20180112","1"
"757_102214","20180115","1"
"757_102214","20180116","1"
"757_102214","20180117","1"
"757_102214","20180118","1"
"757_102214","20180119","1"
"757_102214","20180122","1"
"757_102214","20180123","1"
"757_102214","20180124","1"
"757_102214","20180125","1"
"757_102214","20180126","1"
"757_102214","20180129","1"
"757_102214","20180130","1"
"757_102214","20180131","1"
"757_102214","20180201","1"
"757_102214","20180202","1"
"757_102214","20180205","1"
"757_102214","20180206","1"
"757_102214","20180207","1"
"757_102214","20180208","1"
"757_102214","20180209","1"
"757_102214","20180212","1"
"757_102214","20180213","1"
"757_102214","20180214","1"
"757_102214","20180215","1"
"757_102214","20180216","1"
"757_102214","20180219","1"
"757_102214","20180220","1"
"757_102214","20180221","1"
"757_102214","20180222","1"
"757_102214","20180223","1"
"757_102214","20180226","1"
"757_102214","20180227","1"
"757_102214","20180228","1"
"757_102214","20180301","1"
"757_102214","20180302","1"
"757_102214","20180305","1"
"757_102214","20180306","1"
"757_102214","20180307","1"
"757_102214","20180308","1"
"757_102214","20180309","1"
"757_102214","20180312","1"
"757_102214","20180313","1"
"757_102214","20180314","1"
"757_102214","20180315","1"
"757_102214","20180316","1"
"757_102214","20180319","1"
"757_102214","20180320","1"
"757_102214","20180321","1"
"757_102214","20180322","1"
"757_102214","20180323","1"
"757_102214","20180326","1"
"757_102214","20180327","1"
"757_102214","20180328","1"
"757_102214","20180329","1"
"757_102214","20180330","1"
"757_102214","20180403","1"
"757_102214","20180404","1"
"757_102214","20180405","1"
"757_102214","20180406","1"
"757_102214","20180409","1"
"757_102214","20180410","1"
"757_102214","20180411","1"
"757_102214","20180412","1"
"757_102214","20180413","1"
"757_102214","20180416","1"
"757_102214","20180417","1"
"757_102214","20180418","1"
"757_102214","20180419","1"
"757_102214","20180420","1"
"757_102214","20180423","1"
"757_102214","20180424","1"
"757_102214","20180426","1"
"757_102214","20180427","1"
"757_102214","20180430","1"
"757_102214","20180502","1"
"757_102214","20180503","1"
"757_102214","20180504","1"
"757_102214","20180507","1"
"757_102214","20180508","1"
"757_102214","20180509","1"
"757_102214","20180510","1"
"757_102214","20180511","1"
"757_102214","20180514","1"
"757_102214","20180515","1"
"757_102214","20180516","1"
"757_102214","20180517","1"
"757_102214","20180518","1"
"757_102214","20180521","1"
"757_102214","20180522","1"
"757_102214","20180523","1"
"757_102214","20180524","1"
"757_102214","20180525","1"
"757_102214","20180528","1"
"757_102214","20180529","1"
"757_102214","20180530","1"
"757_102214","20180531","1"
"757_102214","20180601","1"
"757_102215","20170608","1"
"757_102215","20170609","1"
"757_102215","20170612","1"
"757_102215","20170613","1"
"757_102215","20170614","1"
"757_102215","20170615","1"
"757_102215","20170616","1"
"757_102215","20170619","1"
"757_102215","20170620","1"
"757_102215","20170621","1"
"757_102215","20170622","1"
"757_102215","20170623","1"
"757_102215","20170626","1"
"757_102215","20170627","1"
"757_102215","20170628","1"
"757_102215","20170629","1"
"757_102215","20170630","1"
"757_102215","20170703","1"
"757_102215","20170704","1"
"757_102215","20170705","1"
"757_102215","20170706","1"
"757_102215","20170707","1"
"757_102215","20170710","1"
"757_102215","20170711","1"
"757_102215","20170712","1"
"757_102215","20170713","1"
"757_102215","20170714","1"
"757_102215","20170717","1"
"757_102215","20170718","1"
"757_102215","20170719","1"
"757_102215","20170720","1"
"757_102215","20170721","1"
"757_102215","20170724","1"
"757_102215","20170725","1"
"757_102215","20170726","1"
"757_102215","20170727","1"
"757_102215","20170728","1"
"757_102215","20170828","1"
"757_102215","20170829","1"
"757_102215","20170830","1"
"757_102215","20170831","1"
"757_102215","20170901","1"
"757_102215","20170904","1"
"757_102215","20170905","1"
"757_102215","20170906","1"
"757_102215","20170907","1"
"757_102215","20170908","1"
"757_102215","20170911","1"
"757_102215","20170912","1"
"757_102215","20170913","1"
"757_102215","20170914","1"
"757_102234","20170502","1"
"757_102234","20170503","1"
"757_102234","20170504","1"
"757_102234","20170505","1"
"757_102234","20170508","1"
"757_102234","20170509","1"
"757_102234","20170510","1"
"757_102234","20170511","1"
"757_102234","20170512","1"
"757_102234","20170515","1"
"757_102234","20170516","1"
"757_102234","20170517","1"
"757_102234","20170518","1"
"757_102234","20170519","1"
"757_102234","20170522","1"
"757_102234","20170523","1"
"757_102234","20170524","1"
"757_102234","20170525","1"
"757_102234","20170526","1"
"757_102234","20170529","1"
"757_102234","20170530","1"
"757_102234","20170531","1"
"757_102234","20170601","1"
"757_102234","20170605","1"
"757_102234","20170606","1"
"757_102234","20170607","1"
"757_102234","20170915","1"
"757_102234","20170918","1"
"757_102234","20170919","1"
"757_102234","20170920","1"
"757_102234","20170921","1"
"757_102234","20170922","1"
"757_102234","20170925","1"
"757_102234","20170926","1"
"757_102234","20170927","1"
"757_102234","20170928","1"
"757_102234","20170929","1"
"757_102234","20171002","1"
"757_102234","20171003","1"
"757_102234","20171004","1"
"757_102234","20171005","1"
"757_102234","20171006","1"
"757_102234","20171009","1"
"757_102234","20171010","1"
"757_102234","20171011","1"
"757_102234","20171012","1"
"757_102234","20171013","1"
"757_102234","20171016","1"
"757_102234","20171017","1"
"757_102234","20171018","1"
"757_102234","20171019","1"
"757_102234","20171020","1"
"757_102234","20171023","1"
"757_102234","20171024","1"
"757_102234","20171025","1"
"757_102234","20171026","1"
"757_102234","20171027","1"
"757_102234","20171030","1"
"757_102234","20171031","1"
"757_102234","20171102","1"
"757_102234","20171103","1"
"757_102234","20171106","1"
"757_102234","20171107","1"
"757_102234","20171108","1"
"757_102234","20171109","1"
"757_102234","20171110","1"
"757_102234","20171113","1"
"757_102234","20171114","1"
"757_102234","20171115","1"
"757_102234","20171116","1"
"757_102234","20171117","1"
"757_102234","20171120","1"
"757_102234","20171121","1"
"757_102234","20171122","1"
"757_102234","20171123","1"
"757_102234","20171124","1"
"757_102234","20171127","1"
"757_102234","20171128","1"
"757_102234","20171129","1"
"757_102234","20171130","1"
"757_102234","20171201","1"
"757_102234","20171204","1"
"757_102234","20171205","1"
"757_102234","20171206","1"
"757_102234","20171207","1"
"757_102234","20171211","1"
"757_102234","20171212","1"
"757_102234","20171213","1"
"757_102234","20171214","1"
"757_102234","20171215","1"
"757_102234","20171218","1"
"757_102234","20171219","1"
"757_102234","20171220","1"
"757_102234","20171221","1"
"757_102234","20171222","1"
"757_102234","20171227","1"
"757_102234","20171228","1"
"757_102234","20171229","1"
"757_102234","20180102","1"
"757_102234","20180103","1"
"757_102234","20180104","1"
"757_102234","20180105","1"
"757_102234","20180108","1"
"757_102234","20180109","1"
"757_102234","20180110","1"
"757_102234","20180111","1"
"757_102234","20180112","1"
"757_102234","20180115","1"
"757_102234","20180116","1"
"757_102234","20180117","1"
"757_102234","20180118","1"
"757_102234","20180119","1"
"757_102234","20180122","1"
"757_102234","20180123","1"
"757_102234","20180124","1"
"757_102234","20180125","1"
"757_102234","20180126","1"
"757_102234","20180129","1"
"757_102234","20180130","1"
"757_102234","20180131","1"
"757_102234","20180201","1"
"757_102234","20180202","1"
"757_102234","20180205","1"
"757_102234","20180206","1"
"757_102234","20180207","1"
"757_102234","20180208","1"
"757_102234","20180209","1"
"757_102234","20180212","1"
"757_102234","20180213","1"
"757_102234","20180214","1"
"757_102234","20180215","1"
"757_102234","20180216","1"
"757_102234","20180219","1"
"757_102234","20180220","1"
"757_102234","20180221","1"
"757_102234","20180222","1"
"757_102234","20180223","1"
"757_102234","20180226","1"
"757_102234","20180227","1"
"757_102234","20180228","1"
"757_102234","20180301","1"
"757_102234","20180302","1"
"757_102234","20180305","1"
"757_102234","20180306","1"
"757_102234","20180307","1"
"757_102234","20180308","1"
"757_102234","20180309","1"
"757_102234","20180312","1"
"757_102234","20180313","1"
"757_102234","20180314","1"
"757_102234","20180315","1"
"757_102234","20180316","1"
"757_102234","20180319","1"
"757_102234","20180320","1"
"757_102234","20180321","1"
"757_102234","20180322","1"
"757_102234","20180323","1"
"757_102234","20180326","1"
"757_102234","20180327","1"
"757_102234","20180328","1"
"757_102234","20180329","1"
"757_102234","20180330","1"
"757_102234","20180403","1"
"757_102234","20180404","1"
"757_102234","20180405","1"
"757_102234","20180406","1"
"757_102234","20180409","1"
"757_102234","20180410","1"
"757_102234","20180411","1"
"757_102234","20180412","1"
"757_102234","20180413","1"
"757_102234","20180416","1"
"757_102234","20180417","1"
"757_102234","20180418","1"
"757_102234","20180419","1"
"757_102234","20180420","1"
"757_102234","20180423","1"
"757_102234","20180424","1"
"757_102234","20180426","1"
"757_102234","20180427","1"
"757_102234","20180430","1"
"757_102234","20180502","1"
"757_102234","20180503","1"
"757_102234","20180504","1"
"757_102234","20180507","1"
"757_102234","20180508","1"
"757_102234","20180509","1"
"757_102234","20180510","1"
"757_102234","20180511","1"
"757_102234","20180514","1"
"757_102234","20180515","1"
"757_102234","20180516","1"
"757_102234","20180517","1"
"757_102234","20180518","1"
"757_102234","20180521","1"
"757_102234","20180522","1"
"757_102234","20180523","1"
"757_102234","20180524","1"
"757_102234","20180525","1"
"757_102234","20180528","1"
"757_102234","20180529","1"
"757_102234","20180530","1"
"757_102234","20180531","1"
"757_102234","20180601","1"
"757_102250","20170506","1"
"757_102250","20170513","1"
"757_102250","20170520","1"
"757_102250","20170527","1"
"757_102250","20170603","1"
"757_102250","20170916","1"
"757_102250","20170923","1"
"757_102250","20170930","1"
"757_102250","20171007","1"
"757_102250","20171014","1"
"757_102250","20171021","1"
"757_102250","20171028","1"
"757_102250","20171104","1"
"757_102250","20171111","1"
"757_102250","20171118","1"
"757_102250","20171125","1"
"757_102250","20171202","1"
"757_102250","20171209","1"
"757_102250","20171216","1"
"757_102250","20171223","1"
"757_102250","20171230","1"
"757_102250","20180113","1"
"757_102250","20180120","1"
"757_102250","20180127","1"
"757_102250","20180203","1"
"757_102250","20180210","1"
"757_102250","20180217","1"
"757_102250","20180224","1"
"757_102250","20180303","1"
"757_102250","20180310","1"
"757_102250","20180317","1"
"757_102250","20180324","1"
"757_102250","20180331","1"
"757_102250","20180407","1"
"757_102250","20180414","1"
"757_102250","20180421","1"
"757_102250","20180428","1"
"757_102250","20180505","1"
"757_102250","20180512","1"
"757_102250","20180519","1"
"757_102250","20180526","1"
"757_102290","20170502","1"
"757_102290","20170503","1"
"757_102290","20170504","1"
"757_102290","20170505","1"
"757_102290","20170508","1"
"757_102290","20170509","1"
"757_102290","20170510","1"
"757_102290","20170511","1"
"757_102290","20170512","1"
"757_102290","20170515","1"
"757_102290","20170516","1"
"757_102290","20170517","1"
"757_102290","20170518","1"
"757_102290","20170519","1"
"757_102290","20170522","1"
"757_102290","20170523","1"
"757_102290","20170524","1"
"757_102290","20170525","1"
"757_102290","20170526","1"
"757_102290","20170529","1"
"757_102290","20170530","1"
"757_102290","20170531","1"
"757_102290","20170601","1"
"757_102290","20170605","1"
"757_102290","20170606","1"
"757_102290","20170607","1"
"757_102290","20170915","1"
"757_102290","20170918","1"
"757_102290","20170919","1"
"757_102290","20170920","1"
"757_102290","20170921","1"
"757_102290","20170922","1"
"757_102290","20170925","1"
"757_102290","20170926","1"
"757_102290","20170927","1"
"757_102290","20170928","1"
"757_102290","20170929","1"
"757_102290","20171002","1"
"757_102290","20171003","1"
"757_102290","20171005","1"
"757_102290","20171006","1"
"757_102290","20171009","1"
"757_102290","20171010","1"
"757_102290","20171011","1"
"757_102290","20171012","1"
"757_102290","20171013","1"
"757_102290","20171016","1"
"757_102290","20171017","1"
"757_102290","20171018","1"
"757_102290","20171019","1"
"757_102290","20171020","1"
"757_102290","20171023","1"
"757_102290","20171024","1"
"757_102290","20171025","1"
"757_102290","20171026","1"
"757_102290","20171027","1"
"757_102290","20171030","1"
"757_102290","20171031","1"
"757_102290","20171103","1"
"757_102290","20171106","1"
"757_102290","20171107","1"
"757_102290","20171108","1"
"757_102290","20171109","1"
"757_102290","20171110","1"
"757_102290","20171113","1"
"757_102290","20171114","1"
"757_102290","20171115","1"
"757_102290","20171116","1"
"757_102290","20171117","1"
"757_102290","20171120","1"
"757_102290","20171121","1"
"757_102290","20171122","1"
"757_102290","20171123","1"
"757_102290","20171124","1"
"757_102290","20171127","1"
"757_102290","20171128","1"
"757_102290","20171129","1"
"757_102290","20171130","1"
"757_102290","20171201","1"
"757_102290","20171204","1"
"757_102290","20171205","1"
"757_102290","20171206","1"
"757_102290","20171207","1"
"757_102290","20171211","1"
"757_102290","20171212","1"
"757_102290","20171213","1"
"757_102290","20171214","1"
"757_102290","20171215","1"
"757_102290","20171218","1"
"757_102290","20171219","1"
"757_102290","20171220","1"
"757_102290","20171221","1"
"757_102290","20171222","1"
"757_102290","20180108","1"
"757_102290","20180109","1"
"757_102290","20180110","1"
"757_102290","20180111","1"
"757_102290","20180112","1"
"757_102290","20180115","1"
"757_102290","20180116","1"
"757_102290","20180117","1"
"757_102290","20180118","1"
"757_102290","20180119","1"
"757_102290","20180122","1"
"757_102290","20180123","1"
"757_102290","20180124","1"
"757_102290","20180125","1"
"757_102290","20180126","1"
"757_102290","20180129","1"
"757_102290","20180130","1"
"757_102290","20180131","1"
"757_102290","20180201","1"
"757_102290","20180202","1"
"757_102290","20180205","1"
"757_102290","20180206","1"
"757_102290","20180207","1"
"757_102290","20180208","1"
"757_102290","20180209","1"
"757_102290","20180212","1"
"757_102290","20180213","1"
"757_102290","20180214","1"
"757_102290","20180215","1"
"757_102290","20180216","1"
"757_102290","20180219","1"
"757_102290","20180220","1"
"757_102290","20180221","1"
"757_102290","20180222","1"
"757_102290","20180223","1"
"757_102290","20180226","1"
"757_102290","20180227","1"
"757_102290","20180228","1"
"757_102290","20180301","1"
"757_102290","20180302","1"
"757_102290","20180305","1"
"757_102290","20180306","1"
"757_102290","20180307","1"
"757_102290","20180308","1"
